Itemid,Color,Inventsizeid,Available,Wip,ItemDesc
F1 VTX8001,NV / NAVY,54 36,13,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,28 30,13,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,28 32,13,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,28 34,13,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,29 30,19,4,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,29 32,18,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,30 30,52,26,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,30 32,32,40,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,30 34,66,22,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,31 30,17,10,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,31 32,39,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,31 34,17,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,32 30,62,108,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,32 32,61,148,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,32 34,55,44,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,32 36,66,12,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,33 30,32,24,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,33 32,39,34,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,33 34,24,16,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,34 30,50,140,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,34 32,106,222,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,34 34,41,136,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,34 36,55,16,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,35 30,29,12,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,35 32,41,20,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,35 34,26,18,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,35 36,8,18,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,36 30,47,126,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,36 32,87,210,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,36 34,72,96,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,36 36,49,50,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,38 30,93,104,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,38 32,58,156,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,38 34,56,96,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,38 36,42,60,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,40 30,49,94,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,40 32,75,94,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,40 34,53,32,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,40 36,15,30,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,42 30,61,32,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,42 32,79,50,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,42 34,14,14,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,42 36,23,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,44 30,26,24,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,44 32,42,12,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,44 34,35,10,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,44 36,13,22,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,46 36,16,50,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,48 36,24,14,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,50 36,20,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,52 36,49,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,OD / OD GREEN,54 36,43,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,28 30,15,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,28 32,0,18,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,28 34,23,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,29 30,29,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,29 32,8,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,30 30,18,20,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,30 32,25,40,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,30 34,19,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,31 30,27,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,31 32,20,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,31 34,16,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,32 30,38,36,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,32 32,36,72,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,32 34,47,4,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,32 36,67,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,33 30,20,4,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,33 32,31,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,33 34,46,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,34 30,51,24,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,34 32,64,124,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,34 34,44,18,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,34 36,58,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,35 30,13,10,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,35 32,30,8,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,35 34,25,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,35 36,9,4,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,36 30,53,12,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,36 32,29,118,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,36 34,68,10,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,36 36,48,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,38 30,42,30,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,38 32,18,54,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,38 34,34,28,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,38 36,24,8,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,40 30,31,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,40 32,18,42,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,40 34,42,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,40 36,22,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,42 30,5,16,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,42 32,18,20,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,42 34,32,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,42 36,23,2,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,44 30,23,0,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,44 32,29,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,44 34,21,4,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,44 36,4,8,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,46 36,26,4,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,48 36,8,4,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,50 36,14,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,52 36,10,4,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8001,SMG / SMOKE GREY,54 36,8,6,VERTX PHANTOM LT 2.0 65% POLY/35% COTTON RIPSTOP MEN’S PANT
F1 VTX8030,DT / DESERT TAN,28 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,29 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,30 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,31 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,32 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,33 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,34 REG,2,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,35 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,36 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,38 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,40 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,42 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,44 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,46 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,DT / DESERT TAN,48 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,28 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,29 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,30 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,31 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,32 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,33 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,34 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,35 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,36 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,38 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,40 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,42 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,KH / KHAKI,44 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,28 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,29 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,30 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,31 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,32 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,33 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,34 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,35 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,36 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,38 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,40 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,42 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8030,OD / OD GREEN,44 REG,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP MEN'S SHORTS
F1 VTX8031,DT / DESERT TAN,28 REG,40,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,29 REG,32,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,30 REG,20,10,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,31 REG,17,6,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,32 REG,41,24,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,33 REG,21,4,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,34 REG,55,86,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,35 REG,29,4,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,36 REG,54,90,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,38 REG,72,30,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,40 REG,40,24,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,42 REG,28,10,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,44 REG,21,6,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,46 REG,13,4,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,DT / DESERT TAN,48 REG,3,4,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,28 REG,24,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,29 REG,24,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,30 REG,20,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,31 REG,11,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,32 REG,47,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,33 REG,33,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,34 REG,28,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,35 REG,37,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,36 REG,16,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,38 REG,4,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,40 REG,29,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,42 REG,28,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,44 REG,16,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,46 REG,0,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,KH / KHAKI,48 REG,3,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,28 REG,57,4,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,29 REG,23,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,30 REG,65,10,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,31 REG,51,6,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,32 REG,54,44,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,33 REG,50,14,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,34 REG,0,42,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,35 REG,35,12,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,36 REG,88,56,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,38 REG,0,22,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,40 REG,322,26,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,42 REG,7,8,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,44 REG,38,6,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,46 REG,1,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8031,OD / OD GREEN,48 REG,8,0,VERTX PHANTOM LT 2.0 65% POLY/35%COTTON RIPSTOP MEN’S SHORTS
F1 VTX8050,BK / BLACK,0 30,0,0,VERTX PHANTOM LT 65% POLY/35% COTTON RIPSTOP WOMEN'S PANT
